feature,importance
AUXAR_AUXRR282,0.0
AUXAR_AUXRR272,0.0
AUXAR_AUXRR126,0.0
AUXAR_AUXRR254,0.0
AUXAR_AUXLR212,0.0
AUXAR_AUXRR263,0.0
AUXAR_AUXRR235,0.0
AUXAR_AUXLR268,0.0
AUXAR_AUXLR223,0.0
AUXAR_AUXLR181,0.0
AUXAR_AUXLR114,0.0
AUXAR_AUXRR178,0.0
AUXAR_AUXRR161,0.0
AUXAR_AUXLR253,0.0
AUXAR_AUXRR274,0.0
AUXAR_AUXLR235,0.0
AUXAR_AUXRR252,0.0
AUXAR_AUXRR156,0.0
AUXAR_AUXRR234,0.0
AUXAR_AUXRR172,0.0
AUXAR_AUXRR276,0.0
AUXAR_AUXRR167,0.0
AUXAR_AUXRR224,0.0
AUXAR_AUXLR127,0.0
AUXAR_AUXRR127,0.0
AUXAR_AUXLR210,0.0
AUXAR_AUXLR265,0.0
AUXAR_AUXLR264,0.0
AUXAR_AUXRR107,0.0
AUXAR_AUXRR158,0.0
AUXAR_AUXLR147,0.0
AUXAR_AUXRR131,0.0
AUXAR_AUXRR177,0.0
AUXAR_AUXRR104,0.0
AUXAR_AUXLR118,0.0
AUXAR_AUXLR202,0.0
AUXAR_AUXRR269,0.0
AUXAR_AUXLR203,0.0
AUXAR_AUXLR228,0.0
AUXAR_AUXLR201,0.0
AUXAR_AUXRR267,0.0
AUXAR_AUXLR273,0.0
AUXAR_AUXLR237,0.0
AUXAR_AUXLR227,0.0
AUXAR_AUXRR135,0.0
AUXAR_AUXLR217,0.0
AUXAR_AUXRR125,0.0
AUXAR_AUXLR214,0.0
AUXAR_AUXRR277,0.0
AUXAR_AUXLR172,0.0
AUXAR_AUXRR208,0.0
AUXAR_AUXLR250,0.0
AUXAR_AUXLR262,0.0
AUXAR_AUXLR243,0.0
AUXAR_AUXRR220,0.0
AUXAR_AUXLR123,0.0
AUXAR_AUXLR271,0.0
AUXAR_AUXRR142,0.0
AUXAR_AUXLR266,0.0
AUXAR_AUXLR111,0.0
AUXAR_AUXRR101,0.0
AUXAR_AUXLR183,0.0
AUXAR_AUXRR154,0.0
AUXAR_AUXLR236,0.0
AUXAR_AUXLR222,0.0
AUXAR_AUXRR223,0.0
AUXAR_AUXRR253,0.0
AUXAR_AUXRR113,0.0
AUXAR_AUXRR134,0.0
AUXAR_AUXRR248,0.0
AUXAR_AUXLR124,0.0
AUXAR_AUXLR215,0.0
AUXAR_AUXRR121,0.0
AUXAR_AUXLR116,0.0
AUXAR_AUXRR265,0.0
AUXAR_AUXLR240,0.0
AUXAR_AUXRR106,0.0
AUXAR_AUXLR280,0.0
AUXAR_AUXLR220,0.0
AUXAR_AUXLR140,0.0
AUXAR_AUXRR214,0.0
AUXAR_AUXLR218,0.0
AUXAR_AUXRR218,0.0
AUXAR_AUXRR240,0.0
AUXAR_AUXLR104,0.0
AUXAR_AUXRR237,0.0
AUXAR_AUXRR213,0.0
AUXAR_AUXLR125,0.0
AUXAR_AUXLR136,0.0
AUXAR_AUXRR238,0.0
AUXAR_AUXLR233,0.0
AUXAR_AUXLR241,0.0
AUXAR_AUXRR257,0.0
AUXAR_AUXLR101,0.0
AUXAR_AUXLR134,0.0
AUXAR_AUXLR171,0.0
AUXAR_AUXLR226,0.0
AUXAR_AUXLR157,0.0
AUXAR_AUXRR245,0.0
AUXAR_AUXLR144,0.0
AUXAR_AUXRR264,0.0
AUXAR_AUXLR177,0.0
AUXAR_AUXLR129,0.0
DBQ_DBD040,0.0
BAX_BAXPFC41,0.0
BAX_BAXFTC22,0.0
BAX_BAAEXSTS,0.0
BAX_BAXFTC41,0.0
BAX_BAXFTC31,0.0
BAX_BAXPFC11,0.0
BAX_BAXFTC12,0.0
BAX_BAXPFC42,0.0
BAX_BAXFTC21,0.0
BAX_BAXPFC21,0.0
BAX_BAXFTC32,0.0
BAX_BAXPFC31,0.0
BAX_BAXFTC42,0.0
BAX_BAXPFC32,0.0
BAX_BAXPFC22,0.0
BAX_BAXPFC12,0.0
BAX_BAXFTC11,0.0
BAX_BAAEXCMT,0.0
BAX_BAQ130,0.0
BAX_BAQ120,0.0
BMX_BMICALF,0.0
BIX_BIXS075K,0.0
BMX_BMXRECUM,0.0
BMX_BMXHEAD,0.0
BMX_BMIWAIST,0.0
BMX_BMIRECUM,0.0
BMX_BMIHT,0.0
BMX_BMIARMC,0.0
BMX_BMILEG,0.0
BMX_BMIARML,0.0
BMX_BMITHICR,0.0
BMX_BMIWT,0.0
BIX_BIXS378K,0.0
BIX_BIXS469K,0.0
BIX_BIXS273K,0.0
BIX_BIXS128K,0.0
BIX_BIXS008K,0.0
BIX_BIXS015K,0.0
BIX_BIXS421K,0.0
BAX_BAQ110,0.0
BAQ_BAQ060B,0.0
BAQ_BAQ060G,0.0
BAQ_BAQ080A,0.0
AUXTYM_AUDTYL55,0.0
AUXTYM_AUDTYR84,0.0
AUXTYM_AUDTYR57,0.0
AUXTYM_AUDTYR10,0.0
AUXTYM_AUDTYR15,0.0
AUXTYM_AUDTYL64,0.0
AUXTYM_AUDTYL15,0.0
AUXTYM_AUDTYR19,0.0
AUXTYM_AUDTYL47,0.0
AUXTYM_AUDTYL82,0.0
AUXTYM_AUDTYL75,0.0
AUXTYM_AUDTYL18,0.0
AUXTYM_AUDTYL46,0.0
AUXTYM_AUDTYL60,0.0
AUXTYM_AUDTYR66,0.0
AUXTYM_AUDTYR61,0.0
AUXTYM_AUDTYL39,0.0
BAQ_BAQ040,0.0
BAQ_BAQ020C,0.0
BAQ_BAQ080D,0.0
BAQ_BAQ060D,0.0
BAQ_BAQ060C,0.0
BAQ_BAQ060A,0.0
BAQ_BAQ075,0.0
BAQ_BAQ070,0.0
BAQ_BAQ060F,0.0
BAQ_BAQ090,0.0
BAQ_BAQ030B,0.0
BAQ_BAQ020B,0.0
BAQ_BAQ060E,0.0
BAQ_BAQ020A,0.0
BAQ_BAQ100,0.0
BAQ_BAQ080C,0.0
BAQ_BAQ010,0.0
BAQ_BAQ080B,0.0
BAQ_BAQ030A,0.0
BAQ_BAQ060H,0.0
BMX_BMIHEAD,0.0
BPQ_BPQ043D,0.0
AUXAR_AUXRR159,0.0
CVX_CVDS2S,0.0
CVX_CVDS1S,0.0
CVX_CVQ220J,0.0
CVX_CVDWTIM,0.0
CVX_CVDESVO2,0.0
CVX_CVATEMP,0.0
CVX_CVDR2DI,0.0
CVX_CVDS2G,0.0
CVX_CVQ220M,0.0
CIQGAD_CIQGPHG,0.0
CIQGAD_CIQG17E,0.0
CIQGAD_CIQG34,0.0
CIQGAD_CIQGPHJ,0.0
CIQGAD_CIQGPHA,0.0
ACQ_ACQ020,0.0
CIQGAD_CIQGPF,0.0
CIQGAD_CIQGPHF,0.0
CIQGAD_CIQGPHH,0.0
CVX_CVQ220G,0.0
CVX_CVQ220K,0.0
BPQ_BPQ080,0.0
CVX_CVDR1TIM,0.0
DBQ_DBD030,0.0
DBQ_DBD080,0.0
DBQ_DBQ330,0.0
DBQ_DBD050,0.0
DBQ_DBD060,0.0
DBQ_DBD020,0.0
DBQ_DBQ390,0.0
DBQ_DBQ010,0.0
CVX_CVQ220H,0.0
CVX_CVDR3TIM,0.0
CVX_CVAVEST,0.0
CVX_CVQ220I,0.0
CVX_CVQ220E,0.0
CVX_CVDFITLV,0.0
CVX_CVACUFF,0.0
CVX_CVQ220C,0.0
CVX_CVQ220L,0.0
CIQGAD_CIQG17D,0.0
CIQGAD_CIQGPD,0.0
CIQGAD_CIQGPHC,0.0
CIQGAD_CIQG19,0.0
BPX_PEASCCT1,0.0
BPX_BPAARM,0.0
BPX_BPXCHR,0.0
BPX_BPQ150B,0.0
BPX_BPAEN3,0.0
BPX_BPQ150D,0.0
BPQ_BPQ100C,0.0
BPQ_BPQ043B,0.0
BPQ_BPQ043A,0.0
BPQ_BPQ050C,0.0
BPQ_BPQ100A,0.0
BPQ_BPQ050D,0.0
BPQ_BPQ090A,0.0
BPQ_BPQ090B,0.0
BPQ_BPQ043C,0.0
BPQ_BPQ050B,0.0
BPQ_BPQ050E,0.0
BPX_BPAEN2,0.0
BPX_PEASCST1,0.0
BPX_BPXPTY,0.0
CIQGAD_CIQGPQ,0.0
CIQGAD_CIQGPHE,0.0
CIQGAD_CIQG07,0.0
CIQGAD_CIQGPHB,0.0
CIQGAD_CIQGPK,0.0
CIQGAD_CIQG31,0.0
CIQGAD_CIQG13,0.0
CIQGAD_CIQG37,0.0
CIQGAD_CIQGPN,0.0
BPX_BPAEN1,0.0
CIQGAD_CIQGPHD,0.0
CIQGAD_CIQGPHI,0.0
CIQGAD_CIQGPJ,0.0
CIQGAD_CIQGPO,0.0
CIQGAD_CIQG17C,0.0
CIQGAD_CIQG17A,0.0
CDQ_CDQ010,0.0
AUXTYM_AUDTYL78,0.0
AUXTYM_AUDTYR06,0.0
AUXTYM_AUDTYL10,0.0
AUXTYM_AUDTYR25,0.0
AUXTYM_AUDTYR37,0.0
AUXTYM_AUDTYR28,0.0
AUXTYM_AUDTYL83,0.0
AUXTYM_AUDTYL20,0.0
AUXTYM_AUDTYR62,0.0
AUXTYM_AUDTYL03,0.0
AUXTYM_AUDTYL61,0.0
AUXTYM_AUDTYR27,0.0
AUXTYM_AUDTYL72,0.0
AUXTYM_AUDTYL57,0.0
AUXTYM_AUDTYR48,0.0
AUXTYM_AUDTYR17,0.0
AUXTYM_AUDTYL56,0.0
AUXTYM_AUDTYL38,0.0
AUXTYM_AUDTYL68,0.0
AUXTYM_AUDTYL73,0.0
AUXTYM_AUDTYR49,0.0
AUXTYM_AUDTYR81,0.0
AUXTYM_AUDTYR33,0.0
AUXTYM_AUDTYR77,0.0
AUXTYM_AUDTYR46,0.0
AUXTYM_AUDTYL24,0.0
AUXTYM_AUDTYL79,0.0
AUXTYM_AUDTYR22,0.0
AUXTYM_AUDTYL66,0.0
AUXTYM_AUDTYL17,0.0
AUXTYM_AUDTYL40,0.0
AUXTYM_AUDTYR83,0.0
AUXTYM_AUDTYL63,0.0
AUXTYM_AUDTYL77,0.0
AUXTYM_AUDTYL37,0.0
AUXTYM_AUDTYL28,0.0
AUXTYM_AUDTYL25,0.0
AUXTYM_AUDTYR63,0.0
AUXTYM_AUDTYL48,0.0
AUXTYM_AUDTYR35,0.0
AUXTYM_AUDTYR16,0.0
AUXTYM_AUDTYR59,0.0
AUXTYM_AUDTYR12,0.0
AUXTYM_AUDTYR44,0.0
AUXTYM_AUDTYL43,0.0
AUXTYM_AUDTYR76,0.0
AUXTYM_AUDTYR30,0.0
AUXTYM_AUDTYR53,0.0
AUXTYM_AUDTYL09,0.0
AUXTYM_WTSAU2YR,0.0
AUXAR_AUXRR103,0.0
AUXAR_AUXRR128,0.0
AUXAR_AUXRR242,0.0
AUXAR_AUXLR234,0.0
AUXAR_AUXRR181,0.0
AUXAR_AUXRR204,0.0
AUXAR_AUXLR284,0.0
AUXAR_AUXLR170,0.0
AUXAR_AUXLR161,0.0
AUXAR_AUXRR122,0.0
AUXAR_AUXLR164,0.0
AUXAR_AUXLR122,0.0
AUXAR_AUXLR278,0.0
AUXTYM_AUDTYR72,0.0
AUXTYM_AUDTYR67,0.0
AUXTYM_AUDTYR08,0.0
AUXTYM_AUDTYL44,0.0
AUXTYM_AUDTYL76,0.0
AUXTYM_AUDTYR07,0.0
AUXTYM_AUDTYR13,0.0
AUXTYM_AUDTYR51,0.0
AUXTYM_AUDTYL05,0.0
AUXTYM_AUDTYL54,0.0
AUXTYM_AUDTYR32,0.0
AUXTYM_AUDTYR78,0.0
AUXTYM_AUDTYL62,0.0
AUXTYM_AUDTYL51,0.0
AUXTYM_AUDTYL35,0.0
AUXTYM_AUDTYR80,0.0
AUXTYM_AUDTYR65,0.0
AUXTYM_AUDTYL07,0.0
AUXTYM_AUDTYR05,0.0
AUXTYM_AUDTYR03,0.0
AUXTYM_AUDTYL74,0.0
AUXTYM_AUDTYL02,0.0
AUXTYM_AUDTYL32,0.0
AUXTYM_AUDTYL21,0.0
AUXTYM_AUDTYL52,0.0
AUXTYM_AUDTYR38,0.0
AUXTYM_AUDTYL33,0.0
AUXTYM_AUDTYR01,0.0
AUXTYM_AUDTYL12,0.0
AUXTYM_AUDTYL50,0.0
AUXTYM_AUDTYL23,0.0
AUXTYM_AUDTYL81,0.0
AUXTYM_AUDTYL14,0.0
AUXTYM_AUDTYL31,0.0
AUXTYM_AUDTYR47,0.0
AUXTYM_AUDTYL80,0.0
AUXTYM_AUDTYR58,0.0
AUXTYM_AUDTYL16,0.0
AUXTYM_AUDTYR39,0.0
AUXTYM_AUDTYR43,0.0
AUXTYM_AUDTYR26,0.0
AUXTYM_AUDTYL53,0.0
AUXTYM_AUDTYL13,0.0
AUXTYM_AUDTYL08,0.0
AUXTYM_AUDTYR75,0.0
AUXTYM_AUDTYR34,0.0
AUXTYM_AUDTYR55,0.0
AUXTYM_AUDTYR31,0.0
AUXTYM_AUDTYL11,0.0
AUXTYM_AUDTYR11,0.0
AUXTYM_AUDTYL22,0.0
AUXTYM_AUDTYR18,0.0
AUXTYM_AUDTYR69,0.0
AUXTYM_AUDTYR71,0.0
AUXTYM_AUDTYR50,0.0
AUXTYM_AUDTYL71,0.0
AUXTYM_AUDTYL36,0.0
AUXTYM_AUDTYL34,0.0
AUXTYM_AUDTYL01,0.0
AUXTYM_AUDTYR23,0.0
AUXTYM_AUDTYR70,0.0
AUXTYM_AUDTYL70,0.0
AUXTYM_AUDTYR36,0.0
AUXTYM_AUDTYR42,0.0
AUXTYM_AUDTYL26,0.0
AUXTYM_AUDTYR79,0.0
AUXTYM_AUDTYR74,0.0
AUXTYM_AUDTYR56,0.0
AUXTYM_AUDTYR64,0.0
AUXTYM_AUDTYL69,0.0
AUXTYM_AUDTYR73,0.0
AUXTYM_AUDTYL41,0.0
AUXTYM_AUDTYR14,0.0
AUXTYM_AUDTYR29,0.0
AUXTYM_AUDTYL06,0.0
AUXTYM_AUDTYR45,0.0
AUXTYM_AUDTYL27,0.0
AUXTYM_AUDTYR04,0.0
AUXTYM_AUDTYL67,0.0
AUXTYM_AUDTYL59,0.0
AUXTYM_AUDTYL19,0.0
AUXTYM_AUDTYL04,0.0
AUXTYM_AUDTYR52,0.0
AUXTYM_AUDTYR41,0.0
AUXTYM_AUDTYR40,0.0
AUXTYM_AUDTYL45,0.0
AUXTYM_AUDTYL84,0.0
AUXTYM_AUDTYR24,0.0
AUXTYM_AUDTYL29,0.0
AUXTYM_AUDTYR60,0.0
AUXTYM_AUDTYR20,0.0
AUXTYM_AUDTYR02,0.0
AUXTYM_AUDTYL58,0.0
AUXTYM_AUDTYL30,0.0
AUXTYM_AUDTYR21,0.0
AUXTYM_AUDTYR82,0.0
AUXTYM_AUDTYL65,0.0
AUXTYM_AUDTYL42,0.0
AUXTYM_AUDTYR68,0.0
AUXTYM_AUDTYR09,0.0
AUXTYM_AUDTYL49,0.0
AUXTYM_AUDTYR54,0.0
CIQGAD_CIQGPHK,0.0
